id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
121406037,b1a3ed77-95f2-4d0e-bed5-a5d5c871ce54,2022-06-12 08:25:47,2022-06-12,2022-06-12 13:25:47 UTC,Mexico City,62141,pcarreyes,Pablo Carrillo-Reyes,2022-06-12 13:29:05 UTC,2022-06-12 14:38:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/121406037,https://inaturalist-open-data.s3.amazonaws.com/photos/205437163/medium.jpeg,,"",,1,0,false,2,"Tapalpa, Jal., México",19.9583107139,-103.7521261722,15,,,,15,,open,false,gps,gps,Lechuguilla,Agave inaequidens,,Plantae,274130
123180886,d7c83d37-904e-449a-9ccd-069d21fb3897,2022-06-18 18:07:06,2022-06-18,2022-06-18 23:07:06 UTC,Mexico City,1946880,danielhdez,Daniel Hernandez-Campos,2022-06-24 04:11:12 UTC,2022-06-24 07:51:25 UTC,research,,https://www.inaturalist.org/observations/123180886,https://static.inaturalist.org/photos/208650144/medium.jpeg,,"",,1,0,false,2,"Atemajac de Brizuela, Jal., México",20.1761472649,-103.6927450821,1051,,,,1051,,open,false,gps,gps,Lechuguilla,Agave inaequidens,,Plantae,274130
124325316,b1902490-8ee4-49c9-a6b0-8f8848d7cd2c,2022-07-01 12:32:20-05:00,2022-07-01,2022-07-01 17:32:20 UTC,Mexico City,4030179,manta1,Manta Maik,2022-07-02 00:55:24 UTC,2023-08-07 23:36:53 UTC,research,,https://www.inaturalist.org/observations/124325316,https://static.inaturalist.org/photos/210715984/medium.jpg,,"","",3,0,false,3,"Hiking Path To la Bufa, San Sebastián del Oeste, JAL, MX",20.733105,-104.8267216667,4,,,,4,,open,false,,,Lechuguilla,Agave inaequidens,,Plantae,274130
128924626,b8814b81-b5f9-437a-9709-ecfc4deb0d04,2022-06-08 13:01:04,2022-06-08,2022-06-08 18:01:04 UTC,Mexico City,3288523,karlaposadastrejo,Karla Posadas Trejo,2022-08-01 03:16:22 UTC,2024-10-21 16:13:23 UTC,research,,https://www.inaturalist.org/observations/128924626,https://static.inaturalist.org/photos/219034657/medium.jpeg,,"",,1,0,false,2,"Jalisco, MX",19.9474396585,-103.6071396623,200,,,,30527,obscured,open,true,gps,gps,Lechuguilla,Agave inaequidens,,Plantae,274130
140319924,c7a08acc-0ff4-48c4-80db-971aa87bdae3,2020-11-12 11:45:39-06:00,2020-11-12,2020-11-12 17:45:39 UTC,Mexico City,6256206,brigit_baur,Brigit Baur,2022-10-29 01:19:14 UTC,2022-11-05 16:56:44 UTC,research,,https://www.inaturalist.org/observations/140319924,https://static.inaturalist.org/photos/240180332/medium.jpg,,"","",1,0,false,3,"Bosque de la Primavera, Zapopan, JAL, MX",20.6654333333,-103.4762283333,5,,,,5,,open,false,,,Lechuguilla,Agave inaequidens,,Plantae,274130
142122709,7fc4e850-4da5-49f6-bad5-8c91153e1383,2022/11/06 10:44 PM,2022-11-06,2022-11-07 04:44:00 UTC,Mexico City,5784,julio,Julio Alejandro Álvarez Ruiz,2022-11-16 05:32:49 UTC,2023-02-19 02:31:55 UTC,research,CC-BY,https://www.inaturalist.org/observations/142122709,https://static.inaturalist.org/photos/243609771/medium.jpeg,,"",,1,0,false,,"La Manzanilla de la Paz, Jal., México",19.9794543558,-103.1557456133,61,,,,61,,open,false,,,Maguey mezcal,Agave inaequidens inaequidens,,Plantae,204747
144579536,6fc3a5b0-6ba3-4bf6-a194-48ce974584bc,2012/01/20 12:05 PM,2012-01-20,2012-01-20 18:05:00 UTC,Mexico City,5060061,forestaltovar97,Miguel Ángel,2022-12-18 03:50:14 UTC,2024-10-21 16:13:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/144579536,https://inaturalist-open-data.s3.amazonaws.com/photos/248172322/medium.jpeg,,"","",0,0,false,,"Sayula, Jal., México",19.87046621,-103.6302385934,2000,,,,2000,,open,false,,,Lechuguilla,Agave inaequidens,,Plantae,274130
144670567,238fd2d0-9b8c-422b-831d-9fa164b8a475,2022/12/10 11:00 AM,2022-12-10,2022-12-10 17:00:00 UTC,Mexico City,376395,emmguevara,Emmanuel Guevara Lazcano,2022-12-19 15:35:14 UTC,2022-12-21 17:15:49 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/144670567,https://inaturalist-open-data.s3.amazonaws.com/photos/248348985/medium.jpeg,,"","",1,0,false,,"Tequila, Jal., México",20.7887467487,-103.8452014238,35,,,,35,,open,false,,,Lechuguilla,Agave inaequidens,,Plantae,274130
144670568,9623f64a-5538-47e6-97c0-ade1b6046cc1,2022/12/10 11:00 AM,2022-12-10,2022-12-10 17:00:00 UTC,Mexico City,376395,emmguevara,Emmanuel Guevara Lazcano,2022-12-19 15:35:14 UTC,2022-12-21 17:15:57 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/144670568,https://inaturalist-open-data.s3.amazonaws.com/photos/248348998/medium.jpeg,,"","",1,0,false,,"Tequila, Jal., México",20.7887467487,-103.8452014238,35,,,,35,,open,false,,,Lechuguilla,Agave inaequidens,,Plantae,274130
145547275,b3bebfa3-4f75-4066-a8fc-aa2f08f15bfc,2022/12/28 1:38 PM,2022-12-28,2022-12-28 19:38:00 UTC,Mexico City,717153,adrian71,Adrian Romo,2023-01-01 02:00:03 UTC,2023-03-30 19:58:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145547275,https://inaturalist-open-data.s3.amazonaws.com/photos/250026009/medium.jpeg,,"",,1,0,false,,"San Sebastián del Oeste Centro, San Sebastián del Oeste, Jal., México",20.7613306,-104.8528075,1000,,,,1000,,open,false,,,Lechuguilla,Agave inaequidens,,Plantae,274130
147736295,1b4777fb-7da9-4aef-ab6c-c3382877cdf0,2023/01/28 8:18 AM,2023-01-28,2023-01-28 14:18:00 UTC,Mexico City,376395,emmguevara,Emmanuel Guevara Lazcano,2023-01-31 01:48:20 UTC,2023-03-31 01:47:07 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/147736295,https://inaturalist-open-data.s3.amazonaws.com/photos/254266756/medium.jpeg,,"","",1,0,false,,"San Sebastián del Oeste, Jal., México",20.7485592357,-104.9800603578,22,,,,22,,open,false,,,Lechuguilla,Agave inaequidens,,Plantae,274130
149273401,12fe1e52-653b-4261-ae97-fa21a236da71,2023-02-19 14:57:32,2023-02-19,2023-02-19 20:57:32 UTC,Mexico City,3860500,la-bitacora-del-cuervito,Corvus corax,2023-02-20 22:55:29 UTC,2023-03-02 23:05:58 UTC,research,,https://www.inaturalist.org/observations/149273401,https://static.inaturalist.org/photos/257195553/medium.jpeg,,"",,1,0,false,2,"Tapalpa, Jal., México",20.0367698611,-103.8317108056,,,,,,,open,false,gps,gps,Lechuguilla,Agave inaequidens,,Plantae,274130
149520159,417f37bb-a5e8-4bb4-bb20-42feab5912af,2023-01-21 14:08:02,2023-01-21,2023-01-21 20:08:02 UTC,Mexico City,3574096,abrahamsanchez,Abraham Sánchez Romero,2023-02-24 01:10:43 UTC,2024-01-09 20:55:05 UTC,research,CC-BY,https://www.inaturalist.org/observations/149520159,https://inaturalist-open-data.s3.amazonaws.com/photos/257662204/medium.jpeg,,"","",1,0,false,2,"46960 Jal., México",20.774269,-104.84528,,,,,,,open,false,gps,gps,Agave inaequidens,Agave inaequidens,,Plantae,274130
153295061,d483540d-b16c-483c-a15a-ac1c0bbfcb73,2023-03-04 18:30:01,2023-03-04,2023-03-05 00:30:01 UTC,Mexico City,1409108,jonathanvazquez1,Jonathan Vazquez,2023-04-03 06:40:21 UTC,2023-06-01 04:36:18 UTC,research,,https://www.inaturalist.org/observations/153295061,https://static.inaturalist.org/photos/264749826/medium.jpeg,,"",,3,0,false,2,"45666 Jal., México",20.4093068,-103.4033194,,,,,,,open,false,,,Lechuguilla,Agave inaequidens,,Plantae,274130
153489871,889cbdfa-969d-46a3-9cac-122da5ff9525,2023-04-04 11:02:41,2023-04-04,2023-04-04 17:02:41 UTC,Mexico City,5539522,ricardo_betancourt,Ricardo Betancourt Sánchez,2023-04-04 21:03:25 UTC,2023-04-05 00:25:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/153489871,https://inaturalist-open-data.s3.amazonaws.com/photos/265105304/medium.jpeg,,"","On a mountain slope, near several oaks (Quercus resinosa). ",1,0,false,2,"Zapopan, Jal., México",20.6102123056,-103.530632,,,,,,,open,false,gps,gps,Lechuguilla,Agave inaequidens,,Plantae,274130
154839514,07a4a380-7391-43f7-a106-777b19c37646,2023/04/11 2:01 PM,2023-04-11,2023-04-11 20:01:00 UTC,Mexico City,376395,emmguevara,Emmanuel Guevara Lazcano,2023-04-14 16:49:18 UTC,2023-04-20 16:19:43 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/154839514,https://inaturalist-open-data.s3.amazonaws.com/photos/267578907/medium.jpeg,,"","",1,0,false,,"Concepción de Buenos Aires, Jal., México",19.9655859466,-103.1948482154,61,,,,61,,open,false,,,Lechuguilla,Agave inaequidens,,Plantae,274130
161895353,097a1d00-a436-4560-88b8-f39541c5cc88,2023/05/14 2:30 PM,2023-05-14,2023-05-14 20:30:00 UTC,Mexico City,4935254,bryanbacm,"",2023-05-16 00:06:14 UTC,2023-05-22 18:24:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/161895353,https://inaturalist-open-data.s3.amazonaws.com/photos/279872985/medium.jpeg,,"","",1,0,false,,"Tecolotlán, Jal., México",20.2928570892,-104.0500545543,1631,,,,1631,,open,false,,,Lechuguilla,Agave inaequidens,,Plantae,274130
163009698,37edf03b-0fbc-43a1-a43a-d10ff325a624,2021-10-09 10:31:38,2021-10-09,2021-10-09 15:31:38 UTC,Mexico City,5154220,majonunezs,Majo Nu,2023-05-21 22:41:28 UTC,2023-07-10 01:20:49 UTC,research,,https://www.inaturalist.org/observations/163009698,https://static.inaturalist.org/photos/281897373/medium.jpeg,,"",,2,0,false,2,Sendero El Caracol,20.3287383185,-103.2402322814,786,,,,786,,open,false,,,Lechuguilla,Agave inaequidens,,Plantae,274130
167240603,35353033-cd07-4f7b-95fd-01651d7ce3b1,2023-06-10 10:05:00-06:00,2023-06-10,2023-06-10 16:05:00 UTC,Mexico City,6563925,montserrat_grajeda,DANIELA MONTSERRAT RIOS GRAJEDA,2023-06-13 19:07:03 UTC,2023-07-26 20:38:46 UTC,research,,https://www.inaturalist.org/observations/167240603,https://static.inaturalist.org/photos/289691336/medium.jpg,,"","",2,0,false,3,"Chiquilistlán, JAL, MX",20.1358445,-103.8124783333,79,,,,79,,open,false,,,Lechuguilla,Agave inaequidens,,Plantae,274130
173114674,5b56a91a-6b31-46a8-84b7-97aae3f00cd6,2023/07/15 9:50 AM,2023-07-15,2023-07-15 15:50:00 UTC,Mexico City,1085106,mexfantmaravilloso,Mexfant Maravilloso,2023-07-15 23:41:12 UTC,2023-07-16 16:01:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/173114674,https://inaturalist-open-data.s3.amazonaws.com/photos/300599179/medium.jpeg,,"",,1,0,false,,"C. El Chaco 3200, Providencia, 44630 Guadalajara, Jal.",20.7087217,-103.3935931,1241,,,,1241,,open,false,,,Agave inaequidens,Agave inaequidens,,Plantae,274130
174369164,460357c4-b7f4-47e7-8401-13bf7b058c30,2023-07-22 12:02:46,2023-07-22,2023-07-22 18:02:46 UTC,Mexico City,3894108,alex_zuniga,ALEJANDRO ZUNIGA MARTINEZ,2023-07-22 22:52:23 UTC,2023-07-23 00:16:47 UTC,research,,https://www.inaturalist.org/observations/174369164,https://static.inaturalist.org/photos/302917598/medium.jpeg,,"",,1,0,false,2,"45926 Jal., México",20.3350851619,-103.2220318168,797,,,,797,,open,false,gps,gps,Lechuguilla,Agave inaequidens,,Plantae,274130
176002993,976a22f5-3209-47f7-9fa3-d6c2125848c6,2023/07/24 1:22 PM,2023-07-24,2023-07-24 19:22:00 UTC,Mexico City,3923686,matt_becker,Matt Becker,2023-07-31 21:24:03 UTC,2024-08-25 20:49:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/176002993,https://inaturalist-open-data.s3.amazonaws.com/photos/305927306/medium.jpg,,"",,1,0,false,,"Mazamitla, Jalisco, Mexico",19.8976884683,-103.0370674293,1500,,,,1500,,open,false,,,Agave inaequidens,Agave inaequidens,,Plantae,274130
176143092,0ee80fba-21d1-4e52-88e0-e84a6692f4a3,2023/06/27 12:12 PM,2023-06-27,2023-06-27 18:12:00 UTC,Mexico City,54020,louisra,Luis Martínez,2023-08-01 18:03:24 UTC,2023-08-03 19:04:21 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/176143092,https://inaturalist-open-data.s3.amazonaws.com/photos/306191454/medium.jpeg,,"",,1,0,false,,"Tuxcueca, Jal., México",20.1874611111,-103.2985777778,5,,,,5,,open,false,,,Lechuguilla,Agave inaequidens,,Plantae,274130
176915083,7f6b754b-c493-4fd2-bc77-a757c9710736,2023/08/05 2:21 PM,2023-08-05,2023-08-05 20:21:00 UTC,Mexico City,1085106,mexfantmaravilloso,Mexfant Maravilloso,2023-08-06 05:41:17 UTC,2023-08-06 14:31:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/176915083,https://inaturalist-open-data.s3.amazonaws.com/photos/307631951/medium.jpeg,,"",,1,0,false,,"Río Caliente, 45226 Jal.",20.6879336,-103.5756419,736,,,,736,,open,false,,,Lechuguilla,Agave inaequidens,,Plantae,274130
177070749,7e79991e-7fd9-424f-8e2a-dd3cb2ba547a,2023-08-05 10:55:44,2023-08-05,2023-08-05 16:55:44 UTC,Mexico City,1539673,fabrice82,,2023-08-06 23:11:45 UTC,2023-08-06 23:54:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/177070749,https://inaturalist-open-data.s3.amazonaws.com/photos/307919736/medium.jpeg,,"",,1,0,false,2,"45226 La Primavera, Jal., México",20.7179355556,-103.5706252778,,,,,,,open,false,gps,gps,Lechuguilla,Agave inaequidens,,Plantae,274130
183612390,24e70cfa-1629-4500-a95c-1c44a7c83871,2023/09/10 9:41 AM,2023-09-10,2023-09-10 15:41:00 UTC,Mexico City,2698628,jorge_caltzonzi,Jorge Campos Caltzonzi,2023-09-17 03:22:28 UTC,2023-09-18 23:42:49 UTC,research,CC0,https://www.inaturalist.org/observations/183612390,https://static.inaturalist.org/photos/320357998/medium.jpg,,"",,1,0,false,,"Jalisco, MX",19.9058001502,-102.9344382554,2132,,,,30527,obscured,open,true,,,Lechuguilla,Agave inaequidens,,Plantae,274130
186294841,1e25a057-da5a-458c-b2ea-2de39f7100f3,2023-10-05 10:04:31-06:00,2023-10-05,2023-10-05 16:04:31 UTC,Mexico City,7405930,joshuasegura,,2023-10-05 16:04:34 UTC,2023-10-06 14:36:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/186294841,https://inaturalist-open-data.s3.amazonaws.com/photos/325534388/medium.jpg,,"","",2,0,false,3,"Universidad de Guadalajara - Centro Universitario de Ciencias Biológicas y Agropecuarias, Las Agujas, Jal., MX",20.7477201972,-103.5138527731,10,,,,10,,open,false,,,Lechuguilla,Agave inaequidens,,Plantae,274130
187920954,5cf03bcb-6c8d-4028-8659-00b41a2faea2,2023-09-11 17:38:47,2023-09-11,2023-09-11 23:38:47 UTC,Mexico City,1946880,danielhdez,Daniel Hernandez-Campos,2023-10-17 17:20:24 UTC,2024-10-21 16:15:13 UTC,research,,https://www.inaturalist.org/observations/187920954,https://static.inaturalist.org/photos/328745588/medium.jpeg,,"",,2,0,false,2,"49328 Jal., México",19.7824198148,-103.5974787176,82,,,,82,,open,false,gps,gps,Lechuguilla,Agave inaequidens,,Plantae,274130
194330336,eea6a2a6-fff6-4881-a1e5-978eba795500,2023-12-18 17:22:51-06:00,2023-12-18,2023-12-18 23:22:51 UTC,Mexico City,1156888,nicebark,Robin White,2023-12-19 03:52:44 UTC,2023-12-19 04:00:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/194330336,https://inaturalist-open-data.s3.amazonaws.com/photos/341565280/medium.jpg,,"","",1,0,false,3,"Hiking Path To la Bufa, San Sebastián del Oeste, Jal., MX",20.7341666667,-104.8276133333,3,,,,3,,open,false,,,Agave inaequidens,Agave inaequidens,,Plantae,274130
194374987,024d08fd-5846-475d-b69b-0a3ee4c65394,2023-10-25 12:35:00-06:00,2023-10-25,2023-10-25 18:35:00 UTC,Mexico City,3875018,betozr56,Beto Zenteno Ríos,2023-12-19 19:37:30 UTC,2024-11-13 00:01:55 UTC,research,,https://www.inaturalist.org/observations/194374987,https://static.inaturalist.org/photos/341654809/medium.jpg,,"","",1,0,false,3,"Mascota, Jal., MX",20.365455,-104.6164633333,74,,,,74,,open,false,,,Lechuguilla,Agave inaequidens,,Plantae,274130
197273637,5ada5c89-79dc-4677-ab97-96f844ac7f09,2024-01-20 10:39:00-06:00,2024-01-20,2024-01-20 16:39:00 UTC,Mexico City,3861567,crotalus_tzabcan,Zabdiel Cervantes,2024-01-22 01:15:59 UTC,2024-01-29 19:13:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/197273637,https://inaturalist-open-data.s3.amazonaws.com/photos/347410058/medium.jpg,,"","",2,0,false,3,"Tlajomulco de Zúñiga, Jal., MX",20.3898883333,-103.4234383333,11,,,,11,,open,false,,,Lechuguilla,Agave inaequidens,,Plantae,274130
197337348,ad365b9d-49ab-43a7-95ea-464e48dc65e6,2024-01-20 12:19:00-06:00,2024-01-20,2024-01-20 18:19:00 UTC,Mexico City,3861567,crotalus_tzabcan,Zabdiel Cervantes,2024-01-22 21:16:49 UTC,2024-01-29 19:13:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/197337348,https://inaturalist-open-data.s3.amazonaws.com/photos/347537796/medium.jpg,,"","",2,0,false,3,"Tlajomulco de Zúñiga, Jal., MX",20.3770366153,-103.4203651879,22,,,,22,,open,false,,,Lechuguilla,Agave inaequidens,,Plantae,274130
197998837,e331a13e-f8a2-4680-b460-5d37dd89c73b,2024-01-30 14:26:00-06:00,2024-01-30,2024-01-30 20:26:00 UTC,Mexico City,3706484,lisarau31,,2024-01-30 20:27:10 UTC,2024-02-01 14:02:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/197998837,https://inaturalist-open-data.s3.amazonaws.com/photos/348874582/medium.jpg,,"","",1,0,false,3,"Privada del Salto, Tapalpa, Jal., MX",19.9536436144,-103.7577283849,4,,,,4,,open,false,,,Agave inaequidens,Agave inaequidens,,Plantae,274130
198804943,15e4f463-a62d-4fb2-a492-a94083cafbcf,2024/02/04 4:17 PM,2024-02-04,2024-02-04 22:17:00 UTC,Mexico City,5539522,ricardo_betancourt,Ricardo Betancourt Sánchez,2024-02-09 13:12:34 UTC,2024-02-09 23:30:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/198804943,https://inaturalist-open-data.s3.amazonaws.com/photos/350404713/medium.jpeg,,"","",1,0,false,,"Tapalpa, Jal., México",20.0405757372,-103.6883844762,15,,,,15,,open,false,,,Lechuguilla,Agave inaequidens,,Plantae,274130
199204807,5fe78af0-eb74-4c51-9b43-e4502bee52b8,2024-02-13 10:44:32,2024-02-13,2024-02-13 16:44:32 UTC,Mexico City,5294465,carlos1869,Carlos Martínez,2024-02-13 16:59:41 UTC,2024-02-14 01:37:00 UTC,research,CC-BY,https://www.inaturalist.org/observations/199204807,https://inaturalist-open-data.s3.amazonaws.com/photos/351263688/medium.jpeg,,"",,1,0,false,2,"Colinas de San Javier, Guadalajara, Jal., México",20.7095222222,-103.39627075,,,,,,,open,false,,,Agave inaequidens,Agave inaequidens,,Plantae,274130
202758990,6e931c4f-cd23-4ef7-b890-5b5417c5603a,2024/03/14  12:00 AM,2024-03-14,2024-03-14 06:00:00 UTC,Mexico City,1305069,luispauperrimo,Luis F. Ramírez,2024-03-17 02:37:14 UTC,2024-03-20 01:51:10 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/202758990,https://inaturalist-open-data.s3.amazonaws.com/photos/358136856/medium.jpeg,,"",,2,0,false,,"San Sebastián del Oeste, Jal., México",20.7331386728,-104.826981322,4,,,,4,,open,false,,,Lechuguilla,Agave inaequidens,,Plantae,274130
202931678,6a8b6bfb-cd8f-4ee4-a75e-15ab1a33b683,2024/03/17 9:40 AM,2024-03-17,2024-03-17 15:40:00 UTC,Mexico City,1085106,mexfantmaravilloso,Mexfant Maravilloso,2024-03-18 04:15:03 UTC,2024-03-18 04:25:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/202931678,https://inaturalist-open-data.s3.amazonaws.com/photos/358471396/medium.jpeg,,"",,1,0,false,,"Ahualulco de Mercado, Jal., México",20.7882229659,-103.8428694794,542,,,,542,,open,false,,,Lechuguilla,Agave inaequidens,,Plantae,274130
205049839,d5044dff-a442-4611-bb72-97dec14d9e20,2024-03-30 14:34:00-06:00,2024-03-30,2024-03-30 20:34:00 UTC,Mexico City,3861567,crotalus_tzabcan,Zabdiel Cervantes,2024-04-02 05:31:11 UTC,2024-04-09 12:56:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/205049839,https://inaturalist-open-data.s3.amazonaws.com/photos/362510806/medium.jpg,,"","",1,0,false,3,"Tapalpa, Jal., MX",20.0559721667,-103.73752,43,,,,43,,open,false,,,Lechuguilla,Agave inaequidens,,Plantae,274130
209033080,23ff1a7a-d5dd-47ea-b9ef-45428fff7e36,2024-04-21 10:25:01,2024-04-21,2024-04-21 16:25:01 UTC,Mexico City,6813176,taniaortega,,2024-04-24 05:30:11 UTC,2024-04-24 14:03:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/209033080,https://inaturalist-open-data.s3.amazonaws.com/photos/369898361/medium.jpeg,,"",,1,0,false,2,"49356 Jal., México",19.866866,-103.764009,,,,,,,open,false,gps,gps,Lechuguilla,Agave inaequidens,,Plantae,274130
213059980,00abf7ea-d941-4a63-8fa7-dd6f6520f54d,2024-05-02 12:29:31,2024-05-02,2024-05-02 18:29:31 UTC,Mexico City,17894,ana_santiago,Ana Santiago,2024-05-03 03:32:36 UTC,2024-05-05 14:01:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/213059980,https://inaturalist-open-data.s3.amazonaws.com/photos/376524037/medium.jpeg,,"",,1,0,false,2,"Tapalpa, MX-JA, MX",20.0449755974,-103.6932673585,8,,,,8,,open,false,,,Lechuguilla,Agave inaequidens,,Plantae,274130
