id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
161895359,426f8bf9-bcbf-43ba-b1de-fd70af5a1cc2,2023/05/14 2:34 PM,2023-05-14,2023-05-14 20:34:00 UTC,Mexico City,4935254,bryanbacm,"",2023-05-16 00:06:16 UTC,2023-05-23 03:00:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/161895359,https://inaturalist-open-data.s3.amazonaws.com/photos/279873376/medium.jpeg,,"","",1,0,false,,"Tecolotlán, Jal., México",20.2928570892,-104.0500545543,1631,,,,1631,,open,false,,,Agave maximiliana katharinae,Agave maximiliana katharinae,,Plantae,314477
163236483,11456beb-c4e1-4f65-99f3-e921cc67fcab,2023/04/22 7:24 PM,2023-04-22,2023-04-23 01:24:00 UTC,Mexico City,3433127,bernimyceto777,Fer spp.,2023-05-23 01:31:07 UTC,2023-06-04 18:22:16 UTC,research,,https://www.inaturalist.org/observations/163236483,https://static.inaturalist.org/photos/282312435/medium.jpg,,"","",1,0,false,,"49825 Los Mazos, Jal., México",19.5724533,-103.5136554,1248,,,,1248,,open,false,,,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
165839622,ae8dee9a-5f1c-42d5-880e-1d3214b957c8,2023-06-05 11:23:08-06:00,2023-06-05,2023-06-05 17:23:08 UTC,Mexico City,314773,biologo_patasalada,Rob Ornelas,2023-06-06 03:16:30 UTC,2024-04-17 04:22:24 UTC,research,,https://www.inaturalist.org/observations/165839622,https://static.inaturalist.org/photos/287118892/medium.jpg,,"","",1,0,false,3,"San Sebastián del Oeste, JAL, MX",20.750595,-104.9741833333,64,,,,64,,open,false,,,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
170851900,336c2746-a716-4aa3-8c47-e44ef84d04b3,2023-07-02 09:33:29,2023-07-02,2023-07-02 15:33:29 UTC,Mexico City,62141,pcarreyes,Pablo Carrillo-Reyes,2023-07-03 15:38:07 UTC,2023-09-13 23:02:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/170851900,https://inaturalist-open-data.s3.amazonaws.com/photos/296396303/medium.jpeg,,"","",1,0,false,2,"48245 Jal., México",20.312548,-104.970199,123,,,,123,,open,false,gps,gps,Agave maximiliana,Agave maximiliana,,Plantae,273686
170859288,236553d7-474a-4974-a657-5183087f1984,2023/02/10 3:07 PM,2023-02-10,2023-02-10 21:07:00 UTC,Mexico City,198043,chicomoztok,Alfonso Valdez,2023-07-03 16:17:30 UTC,2023-07-05 20:49:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/170859288,https://inaturalist-open-data.s3.amazonaws.com/photos/296408077/medium.jpg,,"",Exif_JPEG_420,1,0,false,,"Mezquitic, Jal., México",22.2411996125,-104.2682352335,3155,,,,3155,,open,false,,,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
170859290,41be0903-0c55-4e74-a0b8-03952239a5fb,2023/02/10 3:26 PM,2023-02-10,2023-02-10 21:26:00 UTC,Mexico City,198043,chicomoztok,Alfonso Valdez,2023-07-03 16:17:30 UTC,2023-07-05 20:49:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/170859290,https://inaturalist-open-data.s3.amazonaws.com/photos/296408653/medium.jpg,,"",Exif_JPEG_420,1,0,false,,"Mezquitic, Jal., México",22.2411996125,-104.2682352335,3155,,,,3155,,open,false,,,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
170859293,062d5a4b-145a-4b59-81d2-c546c5b41262,2023/02/10 3:07 PM,2023-02-10,2023-02-10 21:07:00 UTC,Mexico City,198043,chicomoztok,Alfonso Valdez,2023-07-03 16:17:31 UTC,2023-07-05 20:49:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/170859293,https://inaturalist-open-data.s3.amazonaws.com/photos/296408884/medium.jpg,,"",Exif_JPEG_420,1,0,false,,"Mezquitic, Jal., México",22.2411996125,-104.2682352335,3155,,,,3155,,open,false,,,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
177433483,3b738a42-5a05-480e-9cf8-9e710f8c4b20,2023-08-06 12:58:26-06:00,2023-08-06,2023-08-06 18:58:26 UTC,Mexico City,5784,julio,Julio Alejandro Álvarez Ruiz,2023-08-09 00:42:01 UTC,2023-08-13 19:50:48 UTC,research,CC-BY,https://www.inaturalist.org/observations/177433483,https://static.inaturalist.org/photos/308595715/medium.jpg,,"","",1,0,false,3,"Ahualulco de Mercado, Jal., MX",20.7879716667,-103.8430166667,4,,,,4,,open,false,,,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
191620607,d45b4bbe-ea67-449a-9789-1219fe382588,2023/10/21 12:16 PM,2023-10-21,2023-10-21 18:16:00 UTC,Mexico City,1305069,luispauperrimo,Luis F. Ramírez,2023-11-20 22:39:25 UTC,2023-12-10 20:26:45 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/191620607,https://inaturalist-open-data.s3.amazonaws.com/photos/336199432/medium.jpeg,,"",,3,0,false,,"Pinar de la Venta, Jal., México",20.7165333498,-103.5299414949,4,,,,4,,open,false,,,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
192654476,e31e27d7-43ed-472d-8a25-2bf69160768e,2021/01/03 3:56 PM,2021-01-03,2021-01-03 21:56:00 UTC,Mexico City,3961215,mar_gp,Mariana Gudiño,2023-11-30 18:02:16 UTC,2023-12-18 18:25:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/192654476,https://inaturalist-open-data.s3.amazonaws.com/photos/338251976/medium.jpg,,"","",1,0,false,,"Atemajac de Brizuela, Jal., México",20.1400775833,-103.7301864444,,,,,,,open,false,,,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
194389634,8f2b57db-045a-4682-a4b4-a8160d828f1f,2023-12-19 14:28:33-06:00,2023-12-19,2023-12-19 20:28:33 UTC,Mexico City,1156888,nicebark,Robin White,2023-12-19 23:38:16 UTC,2024-02-05 04:38:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/194389634,https://inaturalist-open-data.s3.amazonaws.com/photos/341684791/medium.jpg,,"","",2,0,false,3,"San Sebastián del Oeste, Jal., MX",20.7624466667,-104.93567,74,,,,74,,open,false,,,Agave maximiliana,Agave maximiliana,,Plantae,273686
194450969,e597ead1-d6ba-4971-90ec-97c7003fcff8,2023-12-20 10:56:58,2023-12-20,2023-12-20 16:56:58 UTC,Mexico City,1466136,adrian183,Adrian Barraz Navarro,2023-12-20 19:53:25 UTC,2023-12-21 02:24:44 UTC,research,"",https://www.inaturalist.org/observations/194450969,https://static.inaturalist.org/photos/341804947/medium.jpeg,,"",,1,0,false,2,"Chapala, MX-JA, MX",20.32518542,-103.27210653,3,,,,3,,open,false,,,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
195346322,dc3a9cb0-327d-43e4-9021-b69bb8387fef,2023/12/29 5:47 PM,2023-12-29,2023-12-29 23:47:00 UTC,Mexico City,3961215,mar_gp,Mariana Gudiño,2023-12-31 06:37:37 UTC,2023-12-31 13:50:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/195346322,https://inaturalist-open-data.s3.amazonaws.com/photos/343635961/medium.jpeg,,"",,1,0,false,,"Atemajac de Brizuela, Jal., México",20.1332890584,-103.7383652082,183,,,,183,,open,false,,,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
195620762,3c42d3b3-79cf-421f-b183-09110b3872c6,2023/12/29 9:17 AM,2023-12-29,2023-12-29 15:17:00 UTC,Mexico City,376395,emmguevara,Emmanuel Guevara Lazcano,2024-01-03 01:29:08 UTC,2024-09-19 01:08:39 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/195620762,https://inaturalist-open-data.s3.amazonaws.com/photos/344192565/medium.jpeg,,"","",2,0,false,,"San Sebastián del Oeste, Jal., México",20.7451389199,-104.9895861141,31,,,,31,,open,false,,,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
196846503,a75a9c22-0328-4c40-9ae0-8da76e922d03,2023-11-09 16:59:00-06:00,2023-11-09,2023-11-09 22:59:00 UTC,Mexico City,3875018,betozr56,Beto Zenteno Ríos,2024-01-16 16:17:06 UTC,2024-01-17 07:28:40 UTC,research,,https://www.inaturalist.org/observations/196846503,https://static.inaturalist.org/photos/346544894/medium.jpg,,"","",1,0,false,3,"Carretera a el Texcalame, Tecolotlán, Jal., MX",20.3560966667,-104.0466611667,49,,,,49,,open,false,,,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
196957718,4900f147-7ae8-41b4-a4c0-9c8117e52f9a,2024/01/13 9:54 AM,2024-01-13,2024-01-13 15:54:00 UTC,Mexico City,265030,nickmoore91,Nick Moore,2024-01-18 01:59:29 UTC,2024-01-25 17:55:40 UTC,research,CC0,https://www.inaturalist.org/observations/196957718,https://inaturalist-open-data.s3.amazonaws.com/photos/346768613/medium.jpg,,"",,1,0,false,,"San Sebastián del Oeste, Jalisco, Mexico",20.7384861111,-104.8208305556,4,,,,4,,open,false,,,Agave maximiliana,Agave maximiliana,,Plantae,273686
197252220,b2ee47cd-8ab1-4f5f-983c-73eb3ec40031,2024-01-21 13:27:28-06:00,2024-01-21,2024-01-21 19:27:28 UTC,Mexico City,7640289,tavogutierrez,Tavo Gutierrez,2024-01-21 20:20:20 UTC,2024-11-12 21:58:14 UTC,research,,https://www.inaturalist.org/observations/197252220,https://static.inaturalist.org/photos/347365590/medium.jpg,,"","",2,0,false,3,"Tapalpa, Jal., MX",19.9189916667,-103.8104333333,3,,,,3,,open,false,,,Agave maximiliana,Agave maximiliana,,Plantae,273686
199402717,d41e8da9-bb8c-48d6-8670-299dc47224b1,2024/02/05 7:06 PM,2024-02-05,2024-02-06 01:06:00 UTC,Mexico City,62141,pcarreyes,Pablo Carrillo-Reyes,2024-02-15 22:27:16 UTC,2024-02-15 22:36:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/199402717,https://inaturalist-open-data.s3.amazonaws.com/photos/351649647/medium.jpeg,,"","",1,0,false,,"Talpa de Allende, Jal., México",20.3401695613,-104.9578198446,4,,,,4,,open,false,,,Agave maximiliana,Agave maximiliana,,Plantae,273686
203827608,4413d3dc-efea-4491-bd38-335ff060753c,2024-03-18 04:51:42,2024-03-18,2024-03-18 10:51:42 UTC,Mexico City,1368498,natalia_cordero,natalia cordero,2024-03-25 00:41:56 UTC,2024-04-15 03:22:24 UTC,research,,https://www.inaturalist.org/observations/203827608,https://static.inaturalist.org/photos/360180922/medium.jpeg,,"",,1,0,false,2,"48093 Jalisco, Mexico",19.8670283633,-104.4812625647,2397,,,,2397,,open,false,,,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
204670294,5bc4f27b-a29d-4b71-86ab-9841544d2c17,2024-03-30 13:40:48-06:00,2024-03-30,2024-03-30 19:40:48 UTC,Mexico City,314773,biologo_patasalada,Rob Ornelas,2024-03-31 02:33:32 UTC,2024-04-17 04:05:09 UTC,research,,https://www.inaturalist.org/observations/204670294,https://static.inaturalist.org/photos/361813761/medium.jpg,,"","",1,0,false,3,"Talpa de Allende, Jal., MX",20.3970383333,-104.8793333333,4,,,,4,,open,false,,,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
238535875,176b423e-6068-44d8-82fb-049a27bae6cb,2024-08-24 14:19:28,2024-08-24,2024-08-24 20:19:28 UTC,Mexico City,7858171,cassydy,cassandra Vázquez,2024-08-29 03:37:45 UTC,2024-08-29 03:56:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/238535875,https://inaturalist-open-data.s3.amazonaws.com/photos/424686213/medium.jpeg,,"",,1,0,false,2,"45221 Jal., México",20.718204,-103.540316,,,,,,,open,false,gps,gps,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
248635200,820248b8-645a-4d27-ac2f-2465f6e620a1,2017/01/21 2:21 PM,2017-01-21,2017-01-21 20:21:00 UTC,Mexico City,24349,murillo0409,Murillo,2024-10-22 18:42:04 UTC,2024-10-22 20:05:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/248635200,https://inaturalist-open-data.s3.amazonaws.com/photos/444298521/medium.jpeg,,"",,0,0,false,,"Ahualulco de Mercado, Jal., México",20.7861576551,-103.8471669968,244,,,,244,,open,false,,,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
253170549,bf2ceb9a-d221-49f5-8229-a47d96eede78,2024-11-24 15:19:28,2024-11-24,2024-11-24 21:19:28 UTC,Mexico City,8745609,yunuenurzua,Yunuen,2024-11-26 14:55:49 UTC,2024-11-29 20:47:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/253170549,https://inaturalist-open-data.s3.amazonaws.com/photos/453267377/medium.jpeg,,"","Monocotiledóneas
Familia: Asparagaceae",0,0,false,2,"48922 Jal., México",19.6994165504,-104.3790083751,5,,,,5,,open,false,,,Maguey Lechuguilla,Agave maximiliana,,Plantae,273686
254627121,75494fa0-3cd3-4259-9695-65bb1150ca29,2024/12/08 9:31 AM,2024-12-08,2024-12-08 15:31:00 UTC,Mexico City,1085106,mexfantmaravilloso,Mexfant Maravilloso,2024-12-09 14:49:13 UTC,2024-12-10 21:30:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/254627121,https://inaturalist-open-data.s3.amazonaws.com/photos/456124896/medium.jpeg,,"",,0,0,false,,"Chiquilistlán, Jal., México",20.0535413701,-103.8620494473,7614,,,,7614,,open,false,,,Maguey lechuguilla,Agave maximiliana,,Plantae,273686
